gene,A1,A2,A3,A4,I1,I2,I3,I4,L1,L2,L3,L4,S1,S2,S3,S4
Gene16043,1.798632,1.686955,2.479756,0.9717071,2.901545,2.437851,3.898076,3.606289,3.94E-21,0,0.1024436,0.8240171,2.796604,1.964745,1.582799,2.165846
Gene16044,1.899487,2.559361,4.477115,2.69547,2.470612,2.938237,4.020674,4.889265,7.323736,0.203177,7.284347,0,4.834446,6.011477,4.748439,3.66601
Gene16045,0.944879,0.9049685,1.891409,2.468343,5.827245,3.674105,5.719715,4.30062,12.18893,6.460342,7.335463,1.910435,7.812003,6.167966,6.515242,6.352957
Gene16046,6.599398,14.05976,11.98363,14.95082,30.93541,8.647878,5.617894,8.136707,586.3754,338.7071,277.7051,25.51095,9.926768,11.6696,7.013016,7.069197
Gene16047,7.425961,6.402852,6.226917,10.99931,12.8741,6.693474,6.795258,7.285336,8.09E-17,1.65E-26,4.23E-19,2.81E-34,3.832364,2.02045,4.812776,1.970596
Gene16048,6.79491,4.890376,7.033152,4.580147,9.312992,11.64389,8.120338,7.352273,18.56267,1.430008,12.00104,5.947362,9.820982,6.669301,6.671433,3.758681
Gene16049,3.040464,4.876311,1.531663,2.229363,3.592998,5.963002,6.458053,5.410162,0,0,0,0,5.502002,6.102655,2.315258,7.453414
Gene16050,6.07E-16,1.221584,0.1051806,0.2040728,1.345918,1.14E-12,6.39E-25,0.267416,3.87E-18,2.69E-13,3.97E-19,1.74E-25,0.3240195,0.1009969,1.28E-18,0.09737812
Gene16051,26.8815,28.96147,29.75278,29.30444,27.58288,19.77713,22.04426,19.64758,0.1715577,0,0.1557185,0,16.04662,13.89671,14.54959,16.96786
Gene16052,23.82468,23.79347,25.3519,21.21424,21.20224,27.15733,37.38883,39.63838,32.17538,10.96623,25.75134,14.66883,44.94381,43.55294,47.31259,43.34946
Gene16053,10.17977,12.96669,12.87742,12.66539,16.05824,7.676036,12.14984,9.741717,0.5506223,5.348738,4.192831,6.059992,11.90242,12.65138,9.427885,12.63887
Gene16054,4.7201,6.847884,6.088892,8.880465,18.80035,11.41918,10.85339,11.40668,1.802273,2.493455,1.221138,0.4273745,13.71663,10.75724,6.669083,8.527475
Gene16055,0.4506717,0.1865619,1.19828,0.7646549,0.773216,0.7552931,0.407963,0.5496486,0,0,0,0,0.1051131,0.8693442,0.3301765,0.2806334
Gene16056,8.621644,10.70928,11.14417,11.73169,16.99326,9.673756,10.04747,12.82936,29.66398,42.24026,104.3081,45.21612,2.085632,5.139917,1.109505,1.99583
Gene16057,2.875928,2.174834,3.688098,2.263565,2.44405,3.02649,5.337306,6.807589,55.32479,3.261855,39.39752,4.910559,5.202834,3.910524,3.291753,4.536755
Gene16058,13.57936,10.5943,11.71831,13.77423,32.39972,22.99505,22.21232,23.96102,0,0,0,0,34.38892,35.15579,41.20829,39.14765
Gene16059,8.948715,8.079354,13.70106,10.13252,15.25365,19.73405,22.21317,19.65642,0,0,0,0,8.955339,11.38223,10.48871,23.82276
Gene16060,2.146691,0,1.189543,0.386485,0.589583,0.9040458,0.8671701,0.7297773,0,0,0.9686774,0,2.485583,1.298833,5.92919,1.496241
Gene16061,0.6415352,0.6855567,0.1189471,1.179484,0.4370997,0.09945844,1.045942,1.59338,0,0,0,0,1.091993,2.672867,3.499403,2.306711
Gene16062,0,1.05E-16,1.75E-16,2.63E-15,0,6.50E-15,1.97E-13,3.98E-05,4.99E-11,0,2.71E-06,0,3.19E-15,2.53E-19,5.54E-17,0
Gene16063,5.68699,3.681231,7.35804,8.131336,7.199326,12.69621,21.77348,20.44675,63.97456,16.64159,76.11064,31.67572,28.45486,35.94486,38.26715,23.4104
Gene16064,9.067552,6.039305,8.913349,8.474325,7.592154,12.646,14.64608,15.11818,45.09042,14.52967,56.30172,11.45394,22.28107,25.53402,30.04003,18.93174
Gene16065,0,0,0,0,0,0.5340162,0.5232396,0.146727,30.13724,1.569851,12.99569,0,0,0.4086207,0,0
Gene16066,17.31069,17.8304,12.94713,21.67266,29.98036,25.95059,23.41342,21.6867,3.071411,2.953994,7.723778,2.347555,22.02262,21.21078,22.67758,21.13768
Gene16067,0.7495372,2.557474,1.239332,1.079466,2.52588,1.749003,0.9266023,1.915455,0.2592893,0,0.2623318,0.1792547,1.428055,1.654829,0.3563938,1.446912
Gene16068,2.198177,1.826417,0.5145442,1.497087,1.463524,1.659979,3.353971,4.197959,1.423788,0,2.136997,0,3.795094,3.664664,3.569613,3.876011
Gene16069,2.945657,2.59817,0.8100039,1.732706,2.26024,1.220266,1.97958,1.983741,2.249224,0,0.9804242,1.952812,2.78388,1.546997,1.581591,0.5995477
Gene16070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene16071,1.118959,0.9926768,1.215458,0.3350496,0.5292245,1.539512,0.8413887,0.8731932,13.85493,7.736228,30.09293,16.00103,0.7047451,1.553577,0.4613009,1.502483
Gene16072,3.299329,2.600555,1.363014,3.336849,11.88957,9.330284,11.90808,12.0532,5.026505,0.8585737,6.891614,0,12.88886,11.26258,11.13677,8.431303
Gene16073,10.59586,11.03252,9.866722,11.6867,13.19419,11.71969,6.604749,8.474315,17.05472,11.30546,10.7211,3.801143,8.148107,5.62951,8.391819,9.444386
Gene16074,2.035756,0.5867096,1.007753,1.176949,3.773818,6.998374,5.208915,7.071648,21.08296,5.62616,20.99483,6.135142,8.268193,10.80501,6.739702,7.226893
Gene16075,2.041168,0.5749274,1.012312,1.179041,3.566663,7.090566,5.184644,7.105925,20.86685,5.443756,19.64834,6.103998,8.084979,10.25683,6.535654,7.147872
Gene16076,2.325612,1.088983,2.995209,1.677484,6.241198,5.389687,7.598178,5.766652,3.107587,0.4458285,4.815082,0.9393812,6.806572,8.812691,10.9708,8.118373
Gene16077,26.20816,27.40394,26.19152,32.18021,28.69295,23.2988,25.41605,27.08172,24.97444,19.65784,22.61847,15.31532,20.8299,21.91146,20.16277,20.59229
Gene16078,1.710392,0.7611437,2.060153,2.599756,3.006115,1.855273,2.693176,4.454735,25.50785,14.95517,24.5701,8.857176,3.820435,1.922451,5.937833,3.966144
Gene16079,0.9091711,0.2846215,0.883914,1.620125,0.2846983,0.2778112,0.2360671,1.066112,0,0,0,0,0.2339595,2.46E-50,0.1552999,0.1326091
Gene16080,6.916654,16.08284,4.378753,7.95E-11,0,0,3.103498,2.61E-05,5.23E-06,4.64E-13,2.62E-15,3.18E-14,0,3.36E-11,1.525589,0
Gene16081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene16082,0,0.3768436,0,0,0,0,0,0,0,0,0,0,0,0,1.334993,0
Gene16083,2.76E-27,0,6.92E-14,3.36E-47,0,3.35E-29,6.69E-23,1.12E-35,0,0,0,0,8.25E-24,0,2.58E-16,9.14E-19
Gene16084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene16085,0.38047,1.373068,0.2107293,0.6383822,0.8205687,0.737595,0.6091346,1.024488,1.13E-19,1.00E-17,3.41E-23,3.26E-15,0.3561428,4.84E-19,0.1165482,0.5996918
Gene16086,68.17232,70.47402,70.23836,73.84351,87.70541,93.63596,96.23634,99.22314,43.89562,32.77411,75.12586,35.30324,127.9018,144.52,147.6244,142.6285
Gene16087,6.705721,9.534927,6.178802,4.608404,8.047641,9.589138,9.512982,9.780901,0,0,0.8126734,0,6.173105,6.977073,6.525495,6.545164
Gene16088,0,0,0,0,0,0,0,0,2.151764,0,0,0,0,0,0,0
Gene16089,7.091841,4.436046,10.2829,7.267827,3.924435,16.62123,32.03085,32.54975,20.35862,2.386757,36.31408,4.084782,47.28129,54.19894,66.2615,43.82806
Gene16090,0.5450397,1.151156,1.087591,0.7167765,2.182675,2.650042,4.306916,5.06847,9.737293,2.386317,12.19588,4.804285,4.784386,5.063725,5.164152,5.791942
Gene16091,10.38661,19.36277,14.4185,17.95098,20.19893,14.47507,18.87674,24.27967,1.285391,1.197296,1.025183,0,19.96329,24.62118,19.9586,24.16193
Gene16092,1.920183,1.502614,1.237747,1.140581,3.998957,1.418456,2.018681,1.428881,0,0,0,0,1.075336,0.4264984,1.259188,1.639657
Gene16093,4.214151,2.81898,3.640264,3.530624,3.010493,7.032287,14.16358,16.11455,1.395994,0.1886179,6.370535,0.6062324,16.52257,16.86204,16.8031,18.25035
Gene16094,6.470883,6.004215,2.023318,0.3796093,5.096289,10.4211,8.582565,7.42549,5.878158,0.2385546,6.220269,1.28294,12.86088,8.833436,4.029389,1.237825
Gene16095,14.34687,10.70385,19.39306,18.11458,13.71395,3.959953,8.088903,6.344603,0.1144793,0.3032994,0.3681747,1.257306,2.594495,2.514108,7.550187,12.56205
Gene16096,1.07851,1.677212,1.197851,0.8649561,0.551039,0.9882406,1.94645,2.304791,0,0,0,0,1.915881,2.277701,2.099064,2.132336
Gene16097,17.32562,17.68613,15.51907,15.51906,18.08913,21.9916,23.0795,25.61104,12.96137,2.070968,16.87933,11.24263,26.059,32.71814,30.73309,33.40684
Gene16098,0,0,0,0,0,0,1.055625,1.631088,17.16946,4.460681,28.26766,0,2.365048,1.161525,3.987283,5.589304
Gene16099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene16101,0,0,3.02E-18,0,0,0,0,0,0,0,1.49E-26,0,0,0,0,0
Gene16102,0,0,0,0,0,0,6.56E-12,5.00E-06,0,0,0,0,4.89E-18,2.56E-12,0.1298744,0.2246214
Gene16103,7.89E-21,3.94E-17,5.39E-23,1.28E-17,7.67E-19,3.00E-25,5.59E-27,3.73E-27,0.007544594,2.40E-24,3.87E-28,1.60E-34,6.56E-22,4.76E-26,3.51E-25,1.56E-20
Gene16104,1.9349,2.399504,2.951495,5.577758,3.767358,3.238722,6.604454,6.620401,1.45E-31,0,1.09E-29,0,9.625019,4.832397,7.172864,5.422813
Gene16105,21.46626,18.56985,26.59216,19.09529,16.39097,23.87074,20.82303,19.31272,145.5223,54.14043,121.5663,68.38056,26.89382,29.84817,36.89412,26.71685
Gene16106,364.6351,319.0241,336.0834,302.5748,196.5355,345.3568,296.9608,286.5133,67.88578,67.70199,87.3969,169.4744,237.0679,223.3474,219.1488,234.8965
Gene16107,1.77E-05,0,0.1214698,0,0,0,0.7446913,1.469934,0.2581509,0,0,0,1.200141,0.6778941,0.5192839,0.7390805
Gene16108,8.138588,8.509601,7.905177,7.201461,5.881791,8.625688,5.284376,5.099687,44.44138,19.82732,32.16721,9.219248,6.175253,7.43317,8.151377,8.586297
Gene16109,7.81E-05,3.48E-05,0.01695719,1.95E-05,0.5803044,0.03042203,0.01645431,6.16E-06,0.4580784,0,0.2006954,7.23E-07,0.006910307,1.141783,0.1325187,2.88E-06
Gene16110,9.587326,10.85294,7.468588,8.227943,5.617738,14.0071,9.324152,9.293607,28.58748,7.54785,24.73563,2.946518,11.92095,14.96527,14.63197,4.803786
Gene16111,18.33616,24.4973,21.32646,26.1568,34.06461,28.45445,34.06217,29.77141,18.75746,15.16594,14.16897,4.369387,35.05926,30.9713,25.18576,27.93088
Gene16112,4.154622,3.164635,2.851213,4.301472,2.470846,6.466352,10.32068,11.14101,0,0,0.02521764,0,13.32941,10.77697,11.69882,8.376116
Gene16113,5.32E-29,2.45E-31,1.46E-30,3.65E-20,1.84E-21,1.34E-26,1.62E-21,7.55E-33,0.004319651,2.918351,3.717562,1.143449,2.84E-19,4.85E-20,3.94E-27,4.33E-31
Gene16114,5.25E-29,2.41E-31,1.43E-30,3.58E-20,1.80E-21,1.32E-26,1.59E-21,7.42E-33,33.68757,28.62174,40.51651,0.9998673,2.76E-19,4.77E-20,3.87E-27,4.25E-31
Gene16115,2.01E-19,4.90E-17,5.04E-19,6.49E-17,2.75E-20,3.15E-19,4.60E-19,3.32E-20,1.41E-18,5.66E-08,3.11E-16,1.74E-15,1.24E-17,2.25E-16,5.73E-20,1.82E-21
Gene16116,7.674995,8.052561,4.692141,8.165842,3.668358,9.677569,10.07089,10.97697,6.420303,0,7.10243,0,6.304104,7.424404,12.79098,6.742706
Gene16117,0,4.34E-15,0,0.1511331,0,2.117579,1.08645,8.17E-10,0.6120898,0,3.87E-15,0,0,0.180234,0,8.19E-06
Gene16118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09298664
Gene16119,15.75323,12.38937,13.59336,15.24831,18.2962,14.12565,18.52589,19.83827,8.833988,4.110458,7.431871,3.162451,20.28518,18.75312,20.74813,19.93768
Gene16120,110.2448,133.3034,111.1186,119.6819,253.6558,131.005,97.54064,92.36518,295.2375,579.557,85.77889,15.56913,80.39512,92.01528,85.29421,69.26167
Gene16121,40.37185,48.30306,47.46716,46.10724,39.8217,39.98901,34.48952,31.77053,31.84087,17.18059,45.90413,24.84481,36.98006,31.97062,36.78954,41.89505
Gene16122,2.056817,2.677532,2.450435,3.708637,5.648382,5.550239,8.517315,4.976052,0.3504256,0,1.083162,0,5.540908,6.383217,4.523086,8.006458
Gene16123,4.531676,5.791465,2.675904,4.444625,10.45636,16.04485,11.79115,11.55107,35.29286,9.20997,19.14231,2.529376,12.98507,15.79693,15.61254,8.150278
Gene16124,0.8246048,0.6476393,0.5995763,1.096379,1.451333,0.9745245,2.402417,1.985212,0,0,0,0,1.529456,1.098747,1.490435,1.614198
Gene16125,0,0,0,0,0.3918826,0.2328211,0.3732906,0.8714708,0,0,0,0,0.1923986,0.2676484,0.201711,0.1735606
Gene16126,0.5528491,2.444377,0.4205437,0.6415953,0.4376373,1.7713,0.3403122,3.231154,0.4653433,0,3.208584,0,1.52757,1.209976,2.510499,1.750295
Gene16127,0,0,0,0,0.07689231,0,0,0,0,0,0,0,0,0,0,0
Gene16128,16.81651,18.58606,20.83955,18.78935,19.50788,25.85115,24.42377,19.43361,18.59059,13.0919,14.61621,14.03776,23.8558,21.75743,23.92207,23.51232
Gene16129,5.299875,6.338994,6.030689,6.868279,7.838201,6.61051,8.246481,8.977059,12.74732,4.310464,12.47787,1.700732,7.070099,8.372698,7.984382,7.975092
Gene16130,107.4592,71.59807,70.35456,80.0734,57.20604,50.9629,44.65641,46.07148,0,0,0,0,26.5336,21.74469,26.8693,26.58299
Gene16131,71.99345,67.09428,94.41584,131.2443,30.46601,29.53803,25.9168,28.24453,0,0,0,0,0,0,0.3053816,0.7753757
Gene16132,25.11752,24.55479,21.57318,28.43498,38.55104,37.27522,43.88217,43.36599,19.86835,4.202424,19.41981,0.3620664,40.58983,51.05387,64.29364,41.34787
Gene16133,3.06E-27,0,0,0,0,2.37E-17,0.2356135,0.02548626,4.62E-11,0,1.09E-10,0,2.41E-20,0.2178962,6.44E-06,2.78E-17
Gene16134,0,0,0.1528932,1.809376,1.355,0.5136002,2.490889,2.061003,8.918729,5.491519,12.59621,1.888116,0.3138286,2.043435,0.9968914,0.8459634
Gene16135,0.6083634,0.5592919,1.090551,0.7375178,1.746741,1.823505,0.8192524,0.4098658,1.546468,1.169983,0.5102107,0,0.3400049,1.666202,1.602519,0.685696
Gene16136,1.422813,2.001269,1.60618,2.748482,6.098624,7.114216,10.48988,11.07005,1.773448,0,1.845197,0,13.86103,15.30197,16.23787,12.13969
Gene16137,0,0.1216093,0,0,0.2003996,0.05228354,0,0.08251803,0,0,0.06062315,0,0.5045292,0.8269567,1.96089,0.3992173
Gene16138,0.9021944,3.408825,2.525329,2.443281,4.073814,3.076948,0.9137109,2.293054,0.753402,2.177445,6.164988,1.157235,1.41978,1.879857,0.3798644,0.9656234
Gene16139,0.9473239,1.41077,1.377139,1.607873,1.535598,1.306445,1.401305,1.33873,6.989416,7.265522,9.518543,3.955054,0.961169,0.9572266,0.9069331,0.7524166
Gene16140,92.74338,92.31714,97.82707,108.5492,207.2477,149.1724,153.912,149.4656,204.5858,131.6592,180.2763,140.1932,139.5258,138.7273,134.6444,136.346
Gene16141,1.08E-16,1.95E-11,2.17E-05,1.72E-10,8.97E-12,0.08902808,2.981477,0.7333922,1.83E-14,0.000413045,1.11E-15,0,2.177916,0.3746575,7.96E-09,2.86E-05
Gene16142,1.472961,1.916003,1.100132,0.7342736,5.382882,3.315295,2.75157,3.68005,0.5445925,0,0,0,2.75002,4.072114,1.021265,2.01952
Gene16143,1.064067,0.138877,2.354103,0.436361,6.689268,2.73004,7.000875,6.049329,26.49485,7.92129,18.55279,4.012446,5.339704,4.974318,3.920618,4.379971
Gene16144,0.2352438,0.3137817,0,0,0.3540381,0.04791947,0.1827007,0.2761435,0,0,0,0,0.2617114,0,0,0
Gene16145,93.05415,108.43,87.75618,87.00129,105.8813,65.1936,47.74125,44.45799,79.38519,159.4942,39.61918,85.65592,43.42044,37.13351,30.24333,50.66538
Gene16146,5.399275,3.392403,6.769201,5.808543,8.37644,8.220346,9.76782,9.644233,3.283087,2.204248,7.567117,4.953346,12.89686,9.735163,10.92243,10.9326
Gene16147,0,0,0,0,0.1327384,0.1288878,8.89E-59,0,3.045066,5.87E-21,0.1579438,1.33E-13,0.6382427,0,0,0
Gene16148,0.6934365,0.8849881,0.9129465,1.159491,2.076295,5.200751,6.178688,7.659053,0.2066283,0,6.076698,0.159281,11.20085,10.0559,8.100972,10.11568
Gene16149,0.6967402,0.3612434,1.347244,1.157841,0.9729579,0.7945218,0.9748767,1.284036,4.609612,0.7537972,10.52329,3.1947,1.984086,2.943394,1.639006,2.242675
Gene16150,7.201104,8.880345,7.338031,8.483244,7.554524,7.617895,6.816025,7.239494,5.611432,4.724197,5.663015,2.786355,4.380166,5.192315,4.182372,5.933141
Gene16151,1.93E-11,0.1304903,1.424355,0.9267653,2.512764,1.834943,0.916163,0.8529925,0.1120444,0.2811992,5.717966,0.000608263,5.454208,3.776364,0.9863776,1.659159
Gene16152,5.958434,4.609325,5.993576,7.915842,14.34658,7.999238,8.737054,9.95548,3.970594,1.022295,7.63061,4.235975,11.06707,13.87857,17.97267,18.8103
Gene16153,0.1756934,1.467884,0,1.281185,2.359027,0.9918487,0.4701752,0.2617167,0,0,0,0,0.1956459,0,0,0
Gene16154,3.254236,3.208034,0.5645115,2.925522,2.647939,2.799114,4.071548,3.799509,4.324975,0.8270453,5.161708,0.4337823,5.622012,2.332127,3.844727,2.267722
Gene16155,0.1813622,0.2576368,0.06761042,0.6354743,3.88E-21,1.709601,1.30906,1.273769,9.23E-21,1.12E-26,0.1404451,6.92E-09,1.123538,3.025706,1.33378,1.400807
Gene16156,0.8630039,1.39935,0.7610398,0.7526831,0.7379281,3.830706,5.79572,6.50849,0,0,0,0,10.06155,9.574636,8.214999,10.57986
Gene16157,0.2307314,0.0020187,0.2673709,0.04756815,0,0.1500676,0.001176164,0.8795803,0.008825152,0.008729657,1.914914,0.01534091,0.2516673,1.983833,1.397254,0.196383
Gene16158,7.479999,8.546999,7.514502,8.414363,7.822291,9.517811,12.73953,12.32833,19.29101,3.363406,18.23569,4.224718,18.85432,15.64674,18.64556,19.85293
Gene16159,4.045695,3.969473,4.704308,3.771676,0.572462,2.242971,1.625166,2.739598,4.39E-13,8.81E-41,0.5347145,1.171795,1.927514,1.070236,4.098349,2.632123
Gene16160,4.593147,3.645878,3.858677,3.668649,7.046671,9.570865,13.59957,14.02485,3.204634,1.066506,4.339014,0.1422624,16.62194,15.98783,14.4948,13.03231
Gene16161,138.7253,163.7092,149.4199,135.2,154.1831,164.8215,126.1306,129.6263,307.4027,299.6246,161.7265,86.73661,109.314,131.7129,125.1763,109.4332
Gene16162,7.575091,4.792414,4.144763,7.739822,5.426722,7.192685,9.581719,12.12887,20.72385,3.485247,18.12054,0.7713453,8.345863,11.35617,8.525843,8.972797
Gene16163,1.488747,0.5771806,0.517171,0.9740882,4.121744,5.330378,7.565708,9.463131,2.832681,0,4.722779,0,8.999159,8.989245,5.625222,6.068197
Gene16164,113.011,104.7181,148.2891,132.6233,38.04072,48.11774,37.01027,34.99138,0,0,0,0,0.3869853,2.347739,3.667454,0.874277
Gene16165,6.21E-46,1.97E-42,1.74E-37,2.93E-36,1.79E-53,0,1.72E-32,5.48E-46,0.2087662,0,0.1913617,0,0.00246087,0.02314545,3.10E-38,1.55E-39
Gene16166,0,0,0,0,0,1.02084,0,0,0,0,0.8400455,0,0.01790253,0.04762244,0,0
Gene16167,14.0622,12.52263,14.01267,18.06452,14.8306,11.7067,14.36199,10.07394,27.89388,16.67207,25.90285,10.69666,16.77116,18.65881,15.06096,12.80642
Gene16168,2.997415,1.587354,2.492783,0.9373499,1.427485,8.301871,17.48449,17.53423,10.09578,0.5878343,16.54703,2.576034,16.42298,17.64019,14.13293,14.58907
Gene16169,0.2654737,0,0,0,0,0.2535573,0.3717807,0.4871238,8.911569,0,5.890366,0,0.07620517,0.2261544,0.4337806,0.2924292
Gene16170,1.513051,1.640507,0.8976632,1.637588,1.664297,2.537086,3.718617,3.368786,0.825176,0.06561835,1.484254,0.253199,5.237907,4.88817,4.353212,4.950984
Gene16171,0.000163106,0.137951,0.1687439,4.81E-12,2.91E-06,1.95E-11,0.1235463,1.24068,1.87E-17,4.33E-16,0.702771,0,0.06769225,0.3912731,0.3146372,1.161222
Gene16172,0.5095094,0.1421789,0.47588,0.7860789,0.8926105,0.9801386,3.098025,2.743723,0.2037709,0.4141874,0.09608082,0,2.680546,2.333545,1.678668,2.18094
Gene16173,0,3.14E-67,0,0,0,0.0921184,0,0,0,0,0,0,2.72E-62,0,0,0
Gene16174,0,0.2085853,0.1085309,0,0.3697922,0.9452771,2.019183,2.103386,1.181702,0,0.6586304,0,1.849,2.191637,2.072572,0.994687
Gene16175,15.14694,16.71039,18.01014,17.15905,19.97894,15.45642,17.74822,15.81207,11.77535,6.866103,16.05328,7.659399,15.0873,16.1705,15.81397,14.02933
Gene16176,0,0,0,0.3977237,0.1299811,0.8597118,0,0.2591647,0.4386755,0,0.1323864,0,0,0.2531972,0.7134549,0.363011
Gene16177,14.09401,15.18645,16.38345,17.03967,17.32911,23.55595,26.33238,27.00078,0,0,0.776272,0,23.4094,27.50507,21.66133,25.75779
Gene16178,5.980111,3.68196,4.620814,7.43364,4.111335,3.926832,6.965576,6.427812,17.40508,20.39004,25.93266,18.34682,7.955025,6.857426,7.008072,8.067355
Gene16179,11.23416,7.490867,16.37577,16.62386,20.46043,13.73347,25.91104,24.5474,16.7618,7.794346,23.15928,3.629375,27.2391,28.6437,31.88043,36.1705
Gene16180,36.71156,47.67208,39.0356,36.89284,70.2095,72.18076,97.45266,107.8378,88.13395,32.1862,94.86224,35.97093,110.0184,114.208,101.1895,86.32822
Gene16181,2.400013,0.5003454,0.1722769,0.6928353,0,0.2869132,1.639791,0.7928903,0.7615742,0.3076366,2.884945,2.670312,0.3536664,1.620074,0.1836983,1.720918
Gene16182,0.07079721,0.30556,1.929138,1.364657,0.3977771,1.753462,3.816281,4.090952,2.663866,0.1240021,6.143896,0,2.50137,3.176908,3.081138,2.261181
Gene16183,7.36E-43,0,0,0,0,0,1.94E-15,9.84E-31,4.48E-19,0,4.01E-28,7.64E-39,8.52E-10,2.08E-31,0,8.28E-05
Gene16184,0,0,0,0,0,0,0,0,2.375468,0,0,0,0,0,0,0
Gene16185,1.13E-24,3.51E-25,5.14E-34,2.94E-26,4.11E-35,1.18E-23,1.24E-26,4.51E-25,8.06E-34,0,6.80E-43,0,1.29E-26,1.89E-18,3.62E-23,1.33E-24
Gene16186,23.7594,19.33512,29.33048,23.11552,47.13033,37.33515,19.08053,15.77212,58.43705,29.71907,49.18933,19.29999,25.79319,23.73816,46.75097,28.5172
Gene16187,5.771732,4.625752,4.634072,3.553662,3.537387,5.424326,7.661643,7.538298,55.05319,66.39623,69.19007,82.22093,7.980448,7.772245,6.786363,7.448219
Gene16188,0,0,0,0.04729403,0,0.109847,0.2435401,0.5132299,21.19441,0.7813591,37.71922,3.07401,0.7469162,1.475245,1.165233,1.417447
Gene16189,1.304465,4.403657,2.8312,3.20481,0.9069807,0.9678939,1.190022,2.061541,0,0,1.46E-06,0.2688827,1.711421,1.171205,0.8437008,2.038578
Gene16190,2.05E-17,2.83E-20,9.43E-22,4.51E-20,6.59E-18,7.16E-23,5.17E-20,2.62E-22,1.54E-27,6.48E-17,1.23E-24,1.38E-24,7.17E-17,4.27E-21,1.22E-18,1.08E-23
Gene16191,1.072016,0.3165114,1.727833,1.838321,0.3322899,0.4140491,0.4561576,0.5209441,1.99E-16,2.22E-24,1.77E-19,0,0.754692,1.61E-12,5.87E-11,0.1046998
Gene16192,0,2.16E-18,0,8.31E-20,1.91E-24,0.69697,2.002844,3.581735,16.6635,1.675963,36.58715,5.976354,2.910719,3.320318,0.2223965,2.987668
Gene16193,1.48E-22,1.66E-21,4.32E-16,5.66E-21,2.19E-19,1.80E-21,7.06E-20,1.58E-21,1.77E-21,9.38E-19,2.10E-19,1.72E-18,9.12E-21,4.10E-23,4.23E-21,2.76E-20
Gene16194,0,0.07820541,0,0,0,0,0.01076496,0,0,0,0,0,0.07682576,0,0.6469718,0.9595319
Gene16195,0,0,0,0,0,0,0,0,0,0,0,0.8517569,0,0,1.288185,0
Gene16196,0.000788982,0.5976369,0.000846192,3.08E-07,0.07712564,0.3869267,0.5407219,0.1179042,0.000858997,0.06624085,0.002379228,0.004270091,1.471633,0.008528285,0.008453612,0.09945329
Gene16197,2.76E-20,6.75E-21,1.02E-20,4.12E-23,1.40E-19,1.18E-26,4.00E-25,4.20E-27,3.20E-20,5.93E-25,0,1.10E-23,4.31E-21,3.68E-25,2.04E-23,2.40E-23
Gene16198,1.117974,0.000191866,4.68E-12,0.1029559,2.42E-14,1.216799,2.578215,2.392635,17.98127,3.233323,31.95185,3.256948,2.353203,2.378262,3.418763,3.450171
Gene16199,159.5016,122.3559,137.0495,127.9825,109.2871,75.60495,65.06216,66.35891,0,0,0,0,86.82872,86.44653,87.9155,80.0085
Gene16200,4.54E-19,5.08E-20,4.37E-21,8.04E-12,2.20E-13,2.36E-18,0.1080652,0.1351731,6.746496,1.921293,13.14517,3.324045,0.2761745,0.9203629,0.4449488,0.3120731
Gene16201,0.4438213,0.7762014,0.8340475,1.045499,0.6410616,0.682275,0.2045842,0.6051693,13.12107,6.730615,20.88832,7.686247,1.02001,0.5175754,0.6318325,1.143926
Gene16202,0,0,0,0,0,0,0,0.0402661,8.485255,0.2642885,15.26798,3.516711,0.1909821,0.1195378,0.5424109,0.1140888
Gene16203,0.4260266,0.4941662,0.2226565,0.3737719,0.206264,0.2029465,0.05864559,0.1949713,20.32058,5.692569,12.23577,7.426314,1.024668,0.00040881,0.1573172,0.2685311
Gene16204,0,0,0,0.298422,0,0,3.41E-18,0.202041,0,0,0,0,0.152752,1.283925,1.768665,0.6856915
Gene16205,9.124106,11.40442,13.79281,11.74547,27.82606,17.89455,10.22987,8.058498,6.811165,6.244028,8.984412,1.956289,15.2789,10.10527,28.5149,16.48742
Gene16206,0,0,0,0,0,0,0,1.81E-68,0,0,0,0,0,0,0,0.2965758
Gene16207,2.48E-19,1.17E-17,2.18E-25,1.42E-18,1.02E-14,7.60E-13,2.32E-11,3.86E-23,4.76E-14,2.34E-13,6.71E-18,5.37E-19,7.00E-09,1.33E-17,2.23E-25,6.96E-19
Gene16208,4.45E-18,9.97E-21,3.71E-21,1.63E-17,6.81E-21,1.40E-22,4.40E-21,1.26E-20,1.06E-17,4.05E-14,1.14E-19,6.64E-17,1.72E-19,5.77E-20,8.46E-26,9.19E-21
Gene16209,1.467452,1.541412,1.503415,1.279073,0.7703448,1.905798,2.415243,4.803822,0.6534273,0.2317087,3.274701,0,3.872138,2.373434,2.952751,2.330056
