gene,A1,A2,A3,A4,I1,I2,I3,I4,L1,L2,L3,L4,S1,S2,S3,S4
Gene14570,0,0,0,0,0,1,0,2,1,0,3,0,3,2,6,1
Gene14571,1,1,1,2,1,0,3,2,1,0,1,0,2,1,2,1
Gene14572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gene14573,2,8,4,7,8,6,5,3,1,4,0,2,3,4,2,4
Gene14574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gene14575,23,27,24,28,24,28,36,36,12,5,15,0,33,34,33,32
Gene14576,4,3,2,6,4,3,4,4,1,1,3,0,3,3,5,7
Gene14577,3,2,3,2,0,1,5,2,0,0,5,0,3,5,5,5
Gene14578,9,6,8,6,9,7,7,6,121,104,121,133,6,4,11,7
Gene14579,97,90,103,96,64,79,68,77,7,0,0,0,61,61,58,44
Gene14580,2,3,3,4,7,4,3,4,10,3,8,4,4,3,1,2
Gene14581,1,1,1,1,2,3,3,4,0,0,0,0,7,5,4,4
Gene14582,5,4,6,8,7,3,2,2,0,1,0,1,2,2,0,2
Gene14583,1,4,1,4,8,8,7,7,6,4,6,0,7,5,3,7
Gene14584,7,10,9,10,11,9,13,15,8,3,15,2,13,16,16,16
Gene14585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14586,22,22,25,21,16,15,10,12,10,10,7,5,11,11,11,9
Gene14587,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
Gene14588,31,28,28,33,33,24,24,28,0,0,0,0,25,26,32,31
Gene14589,0,0,0,0,0,0,1,0,1,0,0,2,3,7,0,1
Gene14590,16,10,12,11,6,10,8,11,0,0,0,0,11,10,9,10
Gene14591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14592,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,0
Gene14593,8,11,9,10,22,19,18,15,9,9,10,0,15,13,13,12
Gene14594,0,1,1,1,0,2,3,10,9,0,20,0,16,7,14,11
Gene14595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14597,0,1,0,0,0,1,3,2,0,0,1,0,1,0,1,1
Gene14598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene14599,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Gene14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14601,2,2,2,4,3,2,2,3,0,0,0,0,4,4,2,4
Gene14602,0,0,0,0,1,0,5,4,1,1,3,0,1,1,1,0
Gene14603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14604,1,1,1,1,3,3,3,5,3,0,10,0,12,14,9,14
Gene14605,2,3,3,1,2,4,1,2,0,0,2,0,1,2,4,1
Gene14606,2,2,3,2,2,3,2,3,3,1,8,2,3,4,5,5
Gene14607,9,12,10,13,9,9,7,9,2,1,1,2,7,5,10,6
Gene14608,25,24,21,22,17,17,13,18,0,0,2,1,12,12,22,16
Gene14609,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,2
Gene14610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14611,3,2,3,3,1,2,4,4,2,0,4,0,3,3,3,4
Gene14612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Gene14613,29,26,29,34,25,23,30,34,0,0,1,0,37,33,35,39
Gene14614,5,4,5,7,15,12,18,15,22,5,22,1,18,19,19,16
Gene14615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14616,16,14,15,14,21,18,27,26,192,82,199,72,39,36,35,36
Gene14617,15,13,15,18,19,26,39,37,4,0,6,0,41,43,53,42
Gene14618,2,2,2,2,5,5,7,8,5,2,6,1,7,9,4,5
Gene14619,37,34,30,17,5,18,19,13,0,0,0,0,17,28,20,16
Gene14620,2,1,2,2,1,2,6,6,12,0,10,1,2,2,3,2
Gene14621,1,0,0,0,0,0,1,3,3,0,1,0,1,3,1,2
Gene14622,51,30,30,32,24,29,32,23,0,0,0,0,27,27,28,28
Gene14623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14624,2,2,4,3,4,4,0,2,1,1,1,1,6,0,0,1
Gene14625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14626,9,20,10,15,29,9,6,18,0,0,0,0,6,1,8,14
Gene14627,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,1
Gene14628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14629,18,12,15,17,8,16,14,13,0,0,0,0,8,11,13,8
Gene14630,3,4,2,3,3,7,8,7,26,1,17,0,9,9,9,10
Gene14631,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2
Gene14632,1,2,1,1,3,3,6,6,2,1,4,0,6,5,4,3
Gene14633,7,10,8,6,2,5,4,4,21,6,10,11,6,10,4,5
Gene14634,4,7,7,7,12,15,20,18,3,1,4,0,19,18,13,17
Gene14635,0,0,0,0,0,0,1,2,0,0,3,1,3,2,2,3
Gene14636,0,1,1,1,0,1,4,5,13,1,18,1,7,6,8,5
Gene14637,0,0,0,0,1,2,6,6,7,0,13,1,7,8,5,5
Gene14638,0,0,0,0,0,1,2,4,1,0,5,1,6,3,2,5
Gene14639,3,2,3,3,4,5,6,4,7,6,7,0,7,6,4,7
Gene14640,18,20,17,15,18,15,11,13,15,10,14,12,13,17,15,13
Gene14641,5,7,1,5,16,11,8,7,3,1,4,0,9,11,7,10
Gene14642,1,1,2,2,0,1,2,3,11,3,15,6,3,3,4,5
Gene14643,0,0,0,2,1,0,0,1,0,1,0,0,0,1,2,0
Gene14644,2,2,2,2,2,2,3,3,0,0,0,0,3,4,3,3
Gene14645,14,14,13,13,17,14,20,19,1,0,3,0,26,21,24,27
Gene14646,13,12,14,17,21,17,21,22,0,0,0,0,18,13,17,19
Gene14647,1,2,2,3,5,4,5,6,0,0,2,0,10,10,17,14
Gene14648,3,2,4,5,4,7,13,13,14,2,17,1,13,13,16,12
Gene14649,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1
Gene14650,2,3,4,3,5,6,6,5,0,0,1,0,6,5,5,7
Gene14651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14652,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
Gene14653,8,7,7,9,9,11,19,18,4,1,6,1,18,22,27,20
Gene14654,1,1,2,0,1,2,2,3,15,15,7,2,4,4,0,2
Gene14655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Gene14656,0,0,0,0,0,0,0,0,6,0,8,4,1,0,1,3
Gene14657,4,6,7,5,7,10,6,8,2,2,0,2,7,7,5,8
Gene14658,8,9,11,9,8,7,7,7,0,0,0,0,4,9,6,3
Gene14659,1,1,0,1,0,1,4,5,0,0,0,0,3,2,3,4
Gene14660,0,0,0,0,1,1,1,3,0,0,0,0,1,1,1,0
Gene14661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14662,48,64,63,56,69,58,43,43,39,36,23,7,36,52,46,28
Gene14663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14664,0,0,1,0,0,0,2,3,9,1,13,2,3,3,5,3
Gene14665,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1
Gene14666,1,0,1,0,1,0,2,4,0,0,0,0,3,2,0,1
Gene14667,37,42,28,26,20,31,22,26,6,11,7,10,30,21,28,31
Gene14668,3,9,10,3,2,6,9,10,1,0,0,0,9,12,12,9
Gene14669,1,0,1,1,0,1,1,1,2,2,1,3,1,1,1,1
Gene14670,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Gene14671,6,6,4,8,4,6,12,13,1,1,0,0,9,10,8,7
Gene14672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14673,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Gene14674,2,1,4,2,1,2,2,3,8,23,13,18,2,2,1,2
Gene14675,1,1,0,0,1,2,5,6,1,1,6,0,8,10,12,12
Gene14676,5,4,7,8,9,8,11,12,9,1,9,0,13,13,16,14
Gene14677,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0
Gene14678,3,4,6,5,8,4,4,3,0,0,0,0,10,10,11,11
Gene14679,578,697,875,873,1305,928,536,448,934,416,665,516,995,932,1542,1117
Gene14680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14681,1,2,1,3,3,2,3,4,25,17,24,23,3,4,1,3
Gene14682,14,13,13,12,12,18,14,14,3,2,6,1,13,13,14,12
Gene14683,4,5,5,4,3,4,6,7,26,7,27,8,4,4,6,5
Gene14684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14685,4,5,5,5,4,9,9,11,4,3,4,1,9,11,5,8
Gene14686,192,221,266,257,293,296,193,165,278,102,250,195,309,300,519,360
Gene14687,2,2,2,3,6,5,1,2,5,0,2,0,0,3,3,3
Gene14688,0,1,0,1,0,0,0,0,15,3,24,8,0,0,0,0
Gene14689,0,4,4,5,6,3,3,4,7,17,7,0,0,5,3,5
Gene14690,5,4,5,7,9,6,7,8,0,0,0,0,8,4,11,8
Gene14691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14692,12,15,11,8,14,19,19,19,15,3,10,2,15,16,17,13
Gene14693,184,183,179,187,167,202,225,239,180,77,280,194,134,137,146,140
Gene14694,8,14,11,10,13,16,30,31,29,4,27,3,30,30,26,18
Gene14695,2,1,2,2,2,1,1,3,0,1,2,0,2,3,3,2
Gene14696,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0
Gene14697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gene14698,1,0,0,1,0,2,3,3,0,0,1,0,5,3,3,5
Gene14699,3,3,2,4,9,7,10,10,0,0,0,0,12,15,12,14
Gene14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14701,1,0,3,1,3,4,4,5,6,3,8,1,3,4,2,4
Gene14702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14703,4,6,3,1,7,5,9,6,2,4,0,0,4,6,2,7
Gene14704,4,4,3,3,3,5,4,7,2,0,5,0,6,6,6,6
Gene14705,5,7,6,12,9,10,12,10,17,3,15,0,10,15,12,11
Gene14706,3,3,4,6,8,2,3,2,0,0,0,0,5,4,6,4
Gene14707,2,1,1,2,2,2,2,2,7,2,4,1,4,3,2,3
Gene14708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14709,6,9,8,9,8,5,2,5,0,0,0,0,3,5,3,3
Gene14710,2,2,0,2,5,3,1,3,1,1,0,0,3,2,2,1
Gene14711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14712,52,59,57,51,41,63,54,50,76,30,70,31,49,50,53,40
Gene14713,3,6,3,6,7,5,5,4,0,0,0,1,4,3,2,4
Gene14714,26,23,28,24,40,44,42,36,46,22,56,10,49,55,64,51
Gene14715,12,15,10,9,10,15,19,17,21,1,20,0,15,15,16,16
Gene14716,1,1,0,1,2,2,3,3,0,0,1,0,3,2,3,3
Gene14717,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1
Gene14718,6,5,6,7,10,5,11,10,7,5,6,8,12,10,9,8
Gene14719,2,2,1,1,0,3,0,2,0,0,0,0,0,0,1,3
Gene14720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14721,15,11,13,14,22,27,29,31,9,3,15,1,30,29,28,24
Gene14722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14723,180,193,257,211,332,324,199,153,289,114,238,198,323,293,528,354
Gene14724,9,12,12,11,17,11,10,8,5,13,4,2,9,9,8,7
Gene14725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14731,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0
Gene14732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14733,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Gene14734,35,33,14,30,23,53,49,44,41,15,34,8,54,56,48,53
Gene14735,10,23,34,17,33,12,17,19,11,6,9,5,14,13,12,13
Gene14736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14737,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gene14738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14739,2,0,2,0,1,0,5,6,1,0,1,0,8,3,5,5
Gene14740,18,10,15,20,3,5,8,6,0,0,0,0,0,1,1,2
Gene14741,7,2,7,6,2,1,3,2,0,0,0,0,1,0,0,3
Gene14742,0,0,0,1,0,3,6,4,9,0,1,0,2,2,0,0
Gene14743,3,2,3,3,4,3,5,6,2,3,6,2,8,7,7,9
Gene14744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14745,0,2,1,3,3,0,1,1,0,0,0,0,1,0,0,0
Gene14746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14747,5,2,3,3,6,6,8,6,3,0,3,0,5,7,6,5
Gene14748,63,64,53,57,43,44,41,45,22,10,25,23,29,31,31,30
Gene14749,9,13,11,10,2,6,1,1,0,0,0,0,2,1,1,1
Gene14750,2,1,2,2,0,6,5,6,1,0,2,0,4,6,4,7
Gene14751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14753,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Gene14754,2,1,0,0,0,1,3,2,0,0,0,0,0,0,7,0
Gene14755,3,0,2,0,0,0,0,0,0,0,1,0,0,2,2,0
Gene14756,3,4,1,2,3,0,0,1,0,0,0,0,1,0,0,1
Gene14757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14758,0,0,0,0,0,1,1,1,0,0,0,0,1,3,2,0
Gene14759,6,5,7,4,8,6,8,9,6,5,5,3,13,11,11,12
Gene14760,3,4,4,4,5,4,9,10,3,0,5,0,8,8,7,7
Gene14761,6,8,5,6,5,6,5,6,0,2,2,0,5,4,1,8
Gene14762,1,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0
Gene14763,0,1,0,4,3,5,9,8,5,0,6,0,0,4,5,5
Gene14764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gene14765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14767,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gene14768,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gene14769,7,5,6,6,4,8,12,11,4,0,9,3,10,13,11,12
Gene14770,2,0,1,2,3,5,5,5,1,0,1,0,7,4,2,2
Gene14771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gene14773,2,0,3,0,0,0,3,3,2,0,3,0,3,3,1,2
Gene14774,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Gene14775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14776,7,4,5,7,5,5,5,6,3,2,4,2,4,4,3,3
Gene14777,15,22,17,17,24,17,23,20,31,7,20,2,26,25,26,17
Gene14778,2,0,1,0,0,1,0,1,0,6,0,1,1,0,0,1
Gene14779,3,2,2,2,8,12,9,7,11,2,3,0,5,8,8,9
Gene14780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gene14782,3,1,1,1,1,1,0,0,0,0,0,7,0,0,0,0
Gene14783,3,2,1,1,3,3,4,6,0,0,1,0,4,3,3,5
Gene14784,0,0,0,1,2,0,6,4,2,0,2,0,2,8,4,4
Gene14785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14786,1,1,5,2,0,2,1,2,0,0,0,0,0,1,2,2
Gene14787,4,3,5,5,4,4,9,8,1,0,1,0,7,9,9,13
Gene14788,2,4,4,3,3,3,5,6,0,0,0,0,4,3,9,11
Gene14789,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0
Gene14790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14791,10,11,11,11,7,10,15,12,0,0,0,0,20,14,15,17
Gene14792,4,1,7,6,1,1,1,1,0,0,0,0,1,1,0,2
Gene14793,0,0,0,0,1,1,2,3,2,0,0,0,4,5,2,2
Gene14794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14795,2,2,1,2,5,6,7,8,2,1,5,1,10,7,8,11
Gene14796,1,0,0,1,1,1,0,3,4,2,8,0,0,1,1,1
Gene14797,4,3,4,2,0,4,5,3,0,0,0,0,4,3,3,5
Gene14798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14799,1,1,0,1,1,1,1,2,0,0,0,0,1,1,1,0
Gene14800,1,0,1,0,0,1,0,2,0,0,0,0,2,1,0,3
Gene14801,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,2
Gene14802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14803,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0
Gene14804,7,5,8,8,4,5,10,7,0,0,0,0,9,8,8,9
Gene14805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gene14806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14808,0,0,1,1,0,3,4,4,3,0,3,0,6,4,5,5
Gene14809,0,1,0,0,0,3,1,1,0,1,0,0,1,0,2,0
Gene14810,0,1,1,0,1,2,1,1,0,0,0,0,2,1,0,0
Gene14811,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0
Gene14812,1394,1501,1312,1221,1838,914,676,592,792,1984,367,412,534,438,441,499
Gene14813,10,9,11,9,13,16,12,14,390,364,301,587,16,14,13,14
Gene14814,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Gene14815,2,2,4,4,4,4,4,3,91,42,71,38,2,2,2,0
Gene14816,0,0,0,0,0,1,2,4,13,3,20,3,1,2,1,4
Gene14817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14819,8,8,7,10,40,31,26,21,0,1,0,1,46,45,73,51
Gene14820,24,23,24,33,35,23,16,18,2,0,2,1,25,13,15,18
Gene14821,6,5,6,8,15,14,15,19,8,2,11,2,16,18,19,17
Gene14822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gene14823,0,1,0,0,0,0,1,2,0,0,1,0,2,2,1,2
Gene14824,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Gene14825,8,7,7,8,11,14,23,26,18,1,29,3,29,27,31,29
Gene14826,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,4
Gene14827,4,4,5,3,9,5,11,11,2,1,4,0,10,10,10,9
Gene14828,50,66,61,54,42,38,25,28,17,44,12,26,16,18,29,14
Gene14829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14830,3,5,3,2,2,7,10,10,16,3,10,2,9,9,6,7
Gene14831,8,5,7,5,4,9,9,8,8,3,11,4,14,13,13,18
Gene14832,4,6,6,8,8,5,10,11,4,2,5,0,8,9,10,13
Gene14833,24,22,28,26,28,36,29,28,39,12,28,13,35,35,39,29
Gene14834,1,1,1,1,3,1,3,3,0,0,0,0,10,10,9,11
Gene14835,26,17,16,13,7,11,26,18,8,0,12,0,20,14,18,12
Gene14836,10,24,15,16,23,19,13,15,1,1,1,0,7,14,7,11
Gene14837,0,0,0,0,3,0,0,0,3,0,1,0,0,0,2,0
Gene14838,1,2,1,1,5,9,7,10,0,0,4,0,8,7,6,7
Gene14839,8,9,10,7,9,11,6,6,4,0,2,1,7,6,3,6
Gene14840,14,17,19,16,32,17,9,16,8,3,11,9,12,11,16,24
Gene14841,24,23,24,22,22,36,57,56,19,3,24,5,53,59,61,47
Gene14842,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,2
Gene14843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14845,0,0,0,0,0,0,1,2,0,0,0,0,1,4,7,3
Gene14846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Gene14847,0,1,2,3,0,1,1,0,0,1,0,0,0,0,0,0
Gene14848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14850,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Gene14851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14852,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Gene14853,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Gene14854,0,1,1,1,1,4,3,4,0,0,0,0,3,4,5,0
Gene14855,0,1,1,0,3,1,2,4,0,0,0,1,2,3,3,4
Gene14856,4,4,4,3,6,4,0,0,0,0,0,0,0,0,1,1
Gene14857,3,2,3,3,2,4,7,7,2,0,5,0,8,9,8,8
Gene14858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Gene14859,19,19,20,18,17,30,34,37,16,10,23,19,34,31,37,37
Gene14860,3,2,3,2,1,1,1,2,0,0,1,0,1,1,1,2
Gene14861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14864,0,0,0,0,0,0,0,0,12,7,19,5,1,0,0,0
Gene14865,1,1,0,2,1,0,0,8,7,3,17,0,7,6,0,2
Gene14866,0,0,0,0,0,0,0,0,5,2,6,3,0,0,0,0
Gene14867,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Gene14868,2,3,0,2,0,1,2,0,5,0,0,0,6,0,4,1
Gene14869,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1
Gene14870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14873,2,0,0,0,0,1,0,2,0,0,1,1,2,1,2,1
Gene14874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene14875,2,5,5,3,1,5,12,11,4,1,18,1,11,10,14,8
Gene14876,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
Gene14877,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
Gene14878,3,2,3,3,4,6,7,7,0,0,1,0,6,5,6,7
Gene14879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14880,1,1,1,3,1,2,1,5,0,0,0,0,4,2,2,2
Gene14881,1,2,1,2,1,2,4,7,2,4,4,0,2,4,5,3
Gene14882,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Gene14883,1,0,1,1,1,0,0,3,0,0,0,0,0,2,0,1
Gene14884,12,7,18,6,35,15,25,22,25,63,12,35,19,18,17,26
Gene14885,21,27,19,26,24,35,13,20,11,64,16,0,24,32,20,23
Gene14886,6,14,7,5,18,6,7,7,5,8,0,0,11,9,11,4
Gene14887,32,32,32,38,30,26,32,31,0,0,4,0,32,35,38,32
Gene14888,1,0,0,0,0,0,2,1,18,8,24,11,2,0,1,1
Gene14889,2,3,3,4,2,10,10,7,0,0,0,0,9,12,12,12
Gene14890,2,3,2,4,3,0,1,2,1,0,3,0,0,0,0,0
Gene14891,3,2,6,9,2,2,1,1,0,0,0,0,1,0,3,0
Gene14892,159,176,182,204,314,209,223,223,211,146,230,91,273,292,292,276
Gene14893,48,48,56,52,39,33,31,30,20,19,27,15,38,37,28,34
Gene14894,10,11,10,13,13,10,10,11,0,2,0,1,11,9,8,10
Gene14895,12,15,13,16,19,20,19,15,4,5,9,2,21,17,19,17
Gene14896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14897,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
Gene14898,22,26,23,25,30,26,32,34,12,7,17,12,34,35,36,36
Gene14899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Gene14900,5,0,3,0,1,1,3,3,0,0,4,0,3,0,1,1
Gene14901,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
Gene14902,0,0,1,0,2,2,5,5,12,0,17,0,5,7,8,6
Gene14903,5,1,2,3,4,8,15,12,3,0,7,0,13,17,20,11
Gene14904,5,4,4,4,2,2,3,5,4,5,4,8,4,1,3,1
Gene14905,0,0,0,1,0,2,0,1,18,9,16,20,0,0,0,0
Gene14906,0,0,0,0,0,0,0,0,29,20,32,1,0,0,0,0
Gene14907,3,3,4,4,8,6,7,8,2,1,1,0,11,6,4,4
Gene14908,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0
Gene14909,0,0,0,0,0,0,1,2,1,0,1,1,0,0,1,0
Gene14910,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gene14911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gene14913,11,11,16,17,20,13,2,3,0,0,0,0,7,7,9,10
Gene14914,1,1,1,1,1,0,1,1,0,0,0,0,3,2,1,2
Gene14915,2,0,1,1,3,3,4,4,1,0,1,0,4,5,3,5
Gene14916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14918,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Gene14919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14920,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,2
Gene14921,3,3,1,0,1,6,3,5,6,0,0,0,8,5,3,5
Gene14922,0,1,0,1,9,1,3,2,0,0,0,0,0,1,0,6
Gene14923,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
Gene14924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14925,1,1,1,1,3,2,5,5,0,0,2,0,4,4,1,4
Gene14926,19,21,23,22,31,29,43,42,53,22,43,19,53,58,57,44
Gene14927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14928,2,2,3,3,2,3,3,3,124,94,81,110,3,1,5,3
Gene14929,24,24,25,24,31,26,26,23,13,13,10,6,23,22,18,18
Gene14930,15,16,9,13,23,13,9,9,0,0,0,0,8,7,5,8
Gene14931,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Gene14932,6,6,6,6,4,6,6,6,26,18,40,42,5,5,6,6
Gene14933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene14934,1,1,2,0,0,2,2,2,9,6,15,4,1,2,1,3
Gene14935,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,1
